pitcher,name,Team,IP,ERA,ERA_adj_sc,FIP,xFIP,xERA,ERA_minus_FIP,ERA_minus_xERA,BABIP_allowed,lob_pct,hr_fb_rate,hard_hit_rate_allowed,barrel_rate_allowed,swstr_rate,k_pct,bb_pct,G,GS,TBF,key_fangraphs,fg_swstr_rate,fg_hr_fb_rate,BABIP_allowed_all,xERA_all,IP_sc,IP_sc_adj,RA_sc,FIP_sc,FIP_sc_all,lob_pct_sc,ERA_all_sc,park_factor,park_change,park_change_label,career_babip_allowed,career_hh_allowed,career_barrel_allowed,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,xwoba_gap,gb_pct,luck_score,conf_phase,career_ip,birth_year,age,fip_minus,pitcher_quality_tier,rtm_signal,rtm_confluence,amplification_cap_applied,stuff_plus_avg,best_pitch_type,stuff_plus_signal,total_starts,disaster_starts,disaster_rate,qs_count,qs_rate,start_variance,volatility_flag,volatility_label,pitch_mix_signal,pitch_mix_note,verdict,raw_buy_score,buy_qualified,lob_confluence_flag,curr_csw,career_csw_p,csw_gap,tier_sell,age_flag,owned_pct,fp_rank,contract_year,player_name,team,ip,player_type,role_override,curr_pitch_types,new_pitches,dropped_pitches,curr_swstr_overall,career_swstr_overall,swstr_gap,curr_primary_velo,career_primary_velo,velo_gap,cbs_rank
683232,Nick Mears,KC,15.3,5.28,,3.68,,5.605,1.6,-0.33,0.279,,,0.326,0.067,0.081,,,,,,25376.0,,,0.2790697674418604,5.605122030769232,15.333333333333334,,,,3.6771969018695154,,5.28,1.0,False,,0.2818,0.385,0.0788,0.2818,30,0.2818,0.2818,-0.0548,0.489,0.0,May,171.2,1996,30,97.1,Average (95-105),-1.925,No confluence,False,104.3,FF,,18,0,0.0,0,0.0,,False,,0.0,,Neutral,0.9459,True,,0.2724,0.2908,-0.0184,,,0.0,213.0,False,Nick Mears,KC,15.3,RP,False,"CH,CU,FF,SI,SL","CH,CU,SI,SL",,0.0821,0.1676,-0.0855,94.5,95.97,-1.47,
676440,Tanner Bibee,CLE,51.7,3.83,3.83,4.22,,3.584,-0.39,0.25,0.293,0.775,0.189,0.295,0.041,0.125,,,,,,30134.0,,,0.2925170068027211,3.583666054054054,51.66666666666666,51.66666666666666,22.0,4.219273515857956,4.186313311406683,0.7749077490774907,3.83,1.0,False,,0.2841,0.3712,0.0713,0.2841,27,0.2841,0.2841,0.0176,0.409,0.0,May,516.1,1999,27,111.4,Below Avg (105-115),0.636,No confluence,False,102.6,CH,,10,1,0.1,3,0.3,3.86,False,,0.0,,Neutral,-0.2283,True,,0.2954,0.3114,-0.016,,,58.97,174,False,Tanner Bibee,CLE,51.7,SP,False,"CH,CU,FC,FF,SI,ST",CU,,0.1251,0.1838,-0.0587,94.1,94.63,-0.53,69
622663,Luis Severino,ATH,53.0,4.25,4.25,4.61,,4.399,-0.36,-0.15,0.331,0.787,0.175,0.248,0.043,0.089,,,,,,15890.0,,,0.3310344827586207,4.398562634854772,53.0,53.0,25.0,4.6051530045980655,4.572192800146793,0.7865168539325842,4.25,0.96,False,,0.2987,0.4035,0.0687,0.2987,32,0.2987,0.2868,0.0306,0.442,0.0,May,1091.1,1994,32,126.7,Poor (FIP->115),0.211,No confluence,False,101.8,FF,,10,0,0.0,2,0.2,2.6,False,,0.0,,Neutral,-0.2017,True,,0.2609,0.2655,-0.0046,,,49.0,388,False,Luis Severino,ATH,53.0,SP,False,"CH,FC,FF,SI,SL,ST","CH,SL",,0.089,0.2121,-0.1231,96.6,96.28,0.32,111
641927,Bailey Ober,MIN,51.7,3.48,3.48,3.79,,2.797,-0.31,0.68,0.223,0.698,0.116,0.219,0.041,0.095,,,,,,21224.0,,,0.2229729729729729,2.797326526315789,51.66666666666666,51.66666666666667,20.0,3.793467064245053,3.760506859793779,0.6976744186046512,3.48,1.0,False,,0.2854,0.3645,0.0983,0.2854,31,0.2854,0.2854,-0.0139,0.353,0.0,May,637.1,1995,31,100.0,Average (95-105),0.993,No confluence,False,105.2,SL,,9,0,0.0,3,0.333,2.73,False,,0.07,new_pitch +0.07,Neutral,-0.1988,True,,0.2719,0.2866,-0.0147,,,75.0,237,False,Bailey Ober,MIN,51.7,SP,False,"CH,CU,FF,SI,SL,ST","CU,SI,ST",,0.0954,0.2302,-0.1348,88.6,91.2,-2.6,97
681911,Alex Vesia,LAD,15.3,2.35,,1.85,,2.264,0.5,0.09,0.242,,,0.179,0.026,0.153,,,,,,25007.0,,,0.2424242424242424,2.264164870967743,15.333333333333334,,,,1.8511099453477768,,2.35,1.0,False,,0.2425,0.3744,0.0951,0.2425,30,0.2425,0.2425,-0.0497,0.212,0.0,May,281.2,1996,30,48.8,Elite (FIP-<80),-0.414,No confluence,False,89.3,FF,,19,0,0.0,0,0.0,,False,,-0.08,velo_drop -0.08,Neutral,0.2875,True,,0.3139,0.3038,0.0101,,,26.0,284,False,Alex Vesia,LAD,15.3,RP,False,"CH,FF,SL","CH,SL",,0.1533,0.2904,-0.1371,91.3,93.65,-2.35,
663767,Chase Shugart,PHI,15.3,2.25,2.25,3.43,,3.811,-1.18,-1.56,0.25,0.893,0.25,0.224,0.039,0.07,,,,,,21544.0,,,0.2564102564102564,3.43177991935484,15.333333333333334,8.0,2.0,3.4329831932773107,3.938066467086907,0.8928571428571429,2.35,1.06,True,Park change (PIT->PHI) - career baseline less reliable,,,,0.3,30,0.3,0.318,-0.0197,0.463,0.0,May,61.1,1996,30,85.4,Above Avg (80-95),-0.381,No confluence,False,,,,13,0,0.0,0,0.0,4.5,True,High variance — signals less reliable,,,Neutral,-0.7231,True,,0.284,,,,,0.06,271.0,False,Chase Shugart,PHI,15.3,RP,False,"CH,FC,FF,SI,ST","CH,FC,FF,SI,ST",,0.07,,,95.4,,,
641401,Connor Brogdon,CLE,15.3,5.87,,6.03,,4.63,-0.16,1.24,0.214,,,0.284,0.08,0.116,,,,,,21205.0,,,0.2142857142857142,4.629984776119402,15.333333333333334,,,,6.025022988826038,,5.87,1.0,False,,0.3038,0.3424,0.0983,0.3038,31,0.3038,0.3038,0.0408,0.4,0.0,May,200.1,1995,31,159.1,Poor (FIP->115),1.4,No confluence,False,,,,15,0,0.0,0,0.0,,False,,,,Neutral,-0.0993,True,,0.2463,0.2833,-0.037,,,0.0,374.0,False,Connor Brogdon,CLE,15.3,RP,False,"CH,CU,FC,FF","CH,CU,FC,FF",,0.1161,,,94.5,,,
681035,Christian Scott,NYM,15.7,3.77,3.77,2.57,,3.105,1.2,0.66,0.353,0.723,0.091,0.159,0.009,0.108,,,,,,30107.0,,,0.3243243243243243,3.8334084571428577,15.666666666666666,14.333333333333334,6.0,2.569611100254055,3.5994910739324206,0.7228915662650601,4.02,0.95,False,,,,,0.3,27,0.3,0.285,-0.0021,0.289,0.0,May,58.1,1999,27,71.4,Elite (FIP-<80),-0.535,No confluence,False,,,,4,0,0.0,0,0.0,1.74,False,,,,Neutral,0.7297,True,,0.2396,,,,,36.0,405,False,Christian Scott,NYM,15.7,RP,False,"FC,FF,FS,SI,ST","FC,FF,FS,SI,ST",,0.1076,,,95.6,,,123
677161,Zack Kelly,BOS,15.7,4.6,4.5,7.56,,6.027,-2.96,-1.43,0.0,,0.5,0.226,0.048,0.084,,,,,,20349.0,,,0.2727272727272727,5.872540838235295,15.666666666666666,2.0,1.0,7.557983193277311,3.5994910739324206,,4.6,1.0,False,,0.2806,0.3158,0.0772,0.2806,31,0.2806,0.2806,-0.0745,0.5,0.0,May,123.0,1995,31,199.5,Poor (FIP->115),1.533,No confluence,False,,,,16,0,0.0,0,0.0,,False,,,,Neutral,-1.8367,True,,0.2618,0.2841,-0.0223,,,0.03,214.0,False,Zack Kelly,BOS,15.7,RP,False,"CH,FC,FF,SI,ST","CH,FC,FF,SI,ST",,0.0836,,,96.0,,,
621237,José Alvarado,PHI,15.7,5.74,,1.81,,2.759,3.93,2.98,0.489,,,0.211,0.0,0.146,,,,,,17780.0,,,0.4888888888888889,2.7594017125000008,15.666666666666666,,,,1.8122570313792288,,5.74,1.06,False,,0.2641,0.4136,0.0707,0.2641,31,0.2641,0.2799,0.087,0.457,0.0,May,375.1,1995,31,45.1,Elite (FIP-<80),-0.949,No confluence,False,,,,21,0,0.0,0,0.0,,False,,,,Neutral,2.4111,True,,0.3156,0.3255,-0.0099,,,0.95,58.0,False,José Alvarado,PHI,15.7,RP,False,"CU,FC,FF,SI","CU,FC,FF,SI",,0.15,,,98.1,,,
672335,Cionel Pérez,WSH,15.7,4.02,2.25,3.06,,1.612,0.96,2.41,0.25,0.75,0.0,0.413,0.087,0.071,,,,,,19614.0,,,0.2745098039215686,8.148401520547942,15.666666666666666,4.0,1.0,3.0579831932773107,5.642044265421783,0.75,4.02,1.0,False,,0.2976,0.3934,0.0449,0.2976,30,0.2976,0.2976,-0.0957,0.585,0.0,May,245.2,1996,30,80.8,Above Avg (80-95),1.448,No confluence,False,,,,16,0,0.0,0,0.0,3.18,False,,,,Neutral,0.5449,True,,0.2576,0.286,-0.0284,,,0.09,,False,Cionel Pérez,WSH,15.7,RP,False,"CU,FF,SI,SV","CU,FF,SI,SV",,0.0712,,,95.8,,,
663855,Jordan Hicks,CWS,15.7,5.17,,4.43,,3.763,0.74,1.41,0.36,,,0.205,0.0,0.062,,,,,,19618.0,,,0.36,3.7626008518518494,15.666666666666666,,,,4.429278307974974,,5.17,1.0,True,Park change (SF->CWS) - career baseline less reliable,0.3044,0.4003,0.0703,0.3044,30,0.3044,0.3044,0.0681,0.58,0.0,May,429.1,1996,30,116.9,Poor (FIP->115),0.667,No confluence,False,108.3,SI,,18,0,0.0,0,0.0,,False,,0.0,,Neutral,0.4694,True,,0.2633,0.2886,-0.0253,,,0.16,216.0,False,Jordan Hicks,CWS,15.7,SP,False,"FF,FS,SI,ST","FF,FS,ST",,0.0633,,,98.4,,,
666974,Yennier Cano,BAL,15.7,2.3,0.0,3.06,,1.53,-0.76,0.77,0.0,,0.0,0.318,0.045,0.113,,,,,,25911.0,,,0.1428571428571428,3.0094743571428584,15.666666666666666,2.0,0.0,3.0579831932773107,2.8335336271239098,,2.3,1.0,False,,0.3057,0.383,0.0541,0.3057,32,0.3057,0.3057,-0.1043,0.628,0.0,May,216.0,1994,32,80.8,Above Avg (80-95),1.53,No confluence,False,93.3,SI,,20,0,0.0,0,0.0,,False,,-0.08,rv_degrade -0.08,Neutral,-0.5279,True,,0.299,0.3235,-0.0245,,,0.5,149.0,False,Yennier Cano,BAL,15.7,RP,False,"FF,FS,SI,SL","FF,FS,SL",,0.1127,0.169,-0.0563,94.4,96.5,-2.1,
669438,Mason Englert,TB,15.7,4.82,4.82,3.06,,3.405,1.76,1.41,0.355,0.66,0.083,0.343,0.078,0.116,,,,,,22288.0,,,0.3461538461538461,6.115939205479452,15.666666666666666,9.333333333333334,5.0,3.0579831932773107,5.067576180315399,0.6603773584905661,8.04,0.94,False,,0.321,0.4595,0.1045,0.321,27,0.321,0.3017,0.0015,0.286,0.0,May,131.0,1999,27,85.9,Above Avg (80-95),-0.345,No confluence,False,,,,10,0,0.0,0,0.0,4.95,True,High variance — signals less reliable,,,Neutral,1.0644,True,,0.2664,0.2965,-0.0301,,,0.01,145.0,False,Mason Englert,TB,15.7,RP,False,"CH,CU,FC,FF,PO,SI","CH,CU,FC,FF,PO,SI",,0.1192,,,92.3,,,
623474,Jimmy Herget,COL,16.0,6.75,,3.46,,4.175,3.29,2.58,0.356,,,0.277,0.059,0.139,,,,,,17556.0,,,0.3555555555555555,4.174713314285713,16.0,,,,3.4625229888260374,,6.75,1.18,False,,0.2786,0.3722,0.0756,0.2786,33,0.2842,0.3354,0.0204,0.25,0.0,May,247.1,1993,33,77.4,Elite (FIP-<80),-0.715,No confluence,False,104.3,ST,,15,0,0.0,0,0.0,,False,,0.0,,Neutral,1.9822,True,,0.3066,0.2912,0.0154,,,0.0,241.0,False,Jimmy Herget,COL,16.0,RP,False,"CH,FF,SI,SL,ST","CH,FF,SI,SL",,0.1394,0.152,-0.0126,91.4,92.1,-0.7,
656848,Michael Petersen,MIA,16.0,4.5,0.0,2.06,,0.417,2.44,4.08,0.167,1.0,0.0,0.298,0.083,0.103,,,,,,20827.0,,,0.2790697674418604,3.4926425,16.0,2.0,0.0,2.0579831932773107,2.6500229888260374,1.0,4.5,0.95,True,Park change (ATL->MIA) - career baseline less reliable,,,,0.3,32,0.3,0.285,-0.047,0.341,0.0,May,45.2,1994,32,57.2,Elite (FIP-<80),1.643,No confluence,False,,,,15,0,0.0,0,0.0,,False,,,,Neutral,1.4346,True,,0.3016,,,,,0.03,247.0,False,Michael Petersen,MIA,16.0,RP,False,"CH,FF,SL","CH,FF,SL",,0.1032,,,97.1,,,
641312,Shaun Anderson,LAA,16.0,5.11,5.11,6.22,,4.886,-1.11,0.22,0.235,0.714,0.429,0.247,0.045,0.106,,,,,,19453.0,,,0.2916666666666667,5.567714273972603,16.0,12.333333333333334,7.0,6.220145355439472,5.650022988826038,0.7142857142857142,6.19,1.0,False,,,,,0.3,32,0.3,0.3,-0.0065,0.481,0.0,May,173.2,1994,32,164.2,Poor (FIP->115),1.334,No confluence,False,,,,9,1,0.111,0,0.0,5.96,True,High variance — signals less reliable,,,Neutral,-0.6774,True,,0.2606,,,,,0.01,525.0,False,Shaun Anderson,LAA,16.0,RP,False,"CH,FF,SI,SL,ST","CH,FF,SI,SL,ST",,0.1056,,,93.4,,,
601713,Nick Pivetta,SD,16.0,4.5,4.5,1.18,,0.455,3.32,4.04,0.333,0.556,0.0,0.137,0.011,0.117,,,,,,15454.0,,,0.3333333333333333,0.4554839999999998,16.0,16.0,8.0,1.1829831932773107,1.1500229888260374,0.5555555555555556,4.5,1.0,False,,0.2711,0.4358,0.1033,0.2711,33,0.2765,0.2765,0.0359,0.333,0.0,May,1227.0,1993,33,31.1,Elite (FIP-<80),0.725,No confluence,False,90.8,CU,,4,1,0.25,0,0.0,8.57,True,High variance — signals less reliable,0.0,,Neutral,2.0094,True,,0.2898,0.3074,-0.0176,,,74.0,235,False,Nick Pivetta,SD,16.0,SP,False,"CU,FC,FF,SI,SL,ST","FC,SI,SL",,0.1166,0.2317,-0.1151,94.1,93.92,0.18,81
606996,Kyle Hart,SD,16.0,4.09,4.09,3.06,,3.012,1.03,1.08,0.229,0.583,0.0,0.174,0.023,0.073,,,,,,19646.0,,,0.2448979591836734,3.3866959705882342,16.0,11.0,5.0,3.0579831932773107,3.2750229888260374,0.5833333333333334,3.94,1.0,False,,,,,0.3,34,0.3,0.3,-0.0264,0.6,0.0,May,65.0,1992,34,80.8,Above Avg (80-95),0.048,No confluence,False,,,,12,0,0.0,0,0.0,2.74,False,,,,Neutral,0.6007,True,,0.2664,0.2634,0.003,,,0.06,210.0,False,Kyle Hart,SD,16.0,SP,False,"FF,FS,SI,SL,ST","FF,FS,SI,SL,ST",,0.0734,,,92.7,,,
677955,Jaden Hill,COL,16.3,6.61,,3.09,,3.325,3.52,3.29,0.326,,,0.218,0.011,0.125,,,,,,30250.0,,,0.3260869565217391,3.32493704,16.333333333333332,,,,3.086247478621956,,6.61,1.18,False,,,,,0.3,27,0.3,0.354,0.0225,0.426,0.0,May,47.2,1999,27,69.1,Elite (FIP-<80),-0.235,No confluence,False,,,,19,0,0.0,0,0.0,,False,,,,Neutral,2.1134,True,,0.3162,,,,,0.11,279.0,False,Jaden Hill,COL,16.3,RP,False,"CH,FF,SI,SL","CH,FF,SI,SL",,0.1271,,,97.3,,,
621383,Tanner Banks,PHI,17.3,6.75,0.0,0.06,,-0.901,6.69,7.65,0.0,,0.0,0.197,0.008,0.118,,,,,,16990.0,,,0.4642857142857143,3.655709499999999,17.333333333333332,2.0,0.0,0.0579831932773107,2.621176834979884,,6.75,1.06,False,,0.2843,0.3693,0.0765,0.2843,35,0.29,0.3074,0.0813,0.333,0.0,May,262.1,1991,35,1.5,Elite (FIP-<80),0.961,No confluence,False,,,,17,0,0.0,0,0.0,,False,,,,Neutral,3.9882,True,,0.2741,0.2803,-0.0062,,Age 35+ — monitor second half,0.15,143.0,False,Tanner Banks,PHI,17.3,RP,False,"CH,FF,SI,SL,ST","CH,FF,SI,SL,ST",,0.1195,,,91.5,,,
664875,Justin Lawrence,PIT,17.3,7.79,,4.93,,5.853,2.86,1.94,0.327,,,0.276,0.061,0.096,,,,,,17639.0,,,0.3269230769230769,5.8534395,17.333333333333332,,,,4.928869142672191,,7.79,1.0,False,,0.3114,0.3929,0.065,0.3114,32,0.3114,0.3114,0.031,0.455,0.0,May,220.0,1994,32,130.1,Poor (FIP->115),-0.923,No confluence,False,,,,19,0,0.0,0,0.0,,False,,,,Neutral,1.7261,True,,0.2686,0.3278,-0.0592,,,0.05,250.0,False,Justin Lawrence,PIT,17.3,RP,False,"FF,SI,ST","FF,SI,ST",,0.0971,,,95.5,,,
676477,Garrett Whitlock,BOS,17.3,3.63,,3.03,,3.341,0.6,0.29,0.275,,,0.144,0.038,0.147,,,,,,20191.0,,,0.275,3.341249816901409,17.333333333333332,,,,3.0250229888260374,,3.63,1.0,False,,0.2869,0.3927,0.0876,0.2869,30,0.2869,0.2869,-0.0275,0.419,0.0,May,321.2,1996,30,80.0,Above Avg (80-95),-0.311,No confluence,False,84.7,SI,,17,0,0.0,0,0.0,,False,,-0.08,rv_degrade -0.08,Neutral,0.3513,True,,0.2937,0.3117,-0.018,,,17.0,387,False,Garrett Whitlock,BOS,17.3,RP,False,"CH,SI,SL",CH,,0.1469,0.2403,-0.0934,94.5,94.95,-0.45,
663574,Tony Santillan,CIN,17.3,6.75,,7.76,,6.389,-1.01,0.36,0.25,,,0.302,0.093,0.075,,,,,,19926.0,,,0.25,6.388724038461538,17.333333333333332,,,,7.755792219595268,,6.75,1.08,False,,0.2635,0.4319,0.0696,0.2635,29,0.2635,0.2846,0.0153,0.294,0.0,May,178.0,1997,29,189.6,Poor (FIP->115),1.371,No confluence,False,92.3,FF,,20,0,0.0,0,0.0,,False,,-0.08,velo_drop -0.08,Neutral,-0.6074,True,,0.2799,0.2592,0.0207,,,22.0,175.0,False,Tony Santillan,CIN,17.3,RP,False,"FF,SL,SV","SL,SV",,0.0751,0.2371,-0.162,94.2,96.57,-2.37,32
676534,Calvin Faucher,MIA,17.3,6.23,0.0,4.56,,1.124,1.67,5.11,0.0,1.0,0.0,0.289,0.039,0.104,,,,,,20116.0,,,0.2666666666666666,4.347207763157894,17.333333333333332,2.0,0.0,4.557983193277311,3.140407604210653,1.0,6.23,0.95,False,,0.3046,0.3916,0.0819,0.3046,31,0.3046,0.2894,-0.0443,0.543,0.0,May,168.0,1995,31,126.7,Poor (FIP->115),3.436,No confluence,False,93.3,FC,,18,0,0.0,0,0.0,,False,,0.05,velo_gain +0.05,Neutral,0.9475,True,,0.3116,0.2724,0.0392,,,0.36,146.0,False,Calvin Faucher,MIA,17.3,RP,False,"CU,FC,FF,SI,SL,ST","CU,FF,SI,SL,ST",,0.1062,,,96.2,,,
701656,Logan Henderson,MIL,17.3,2.87,2.87,2.55,,2.506,0.32,0.36,0.289,0.784,0.133,0.171,0.045,0.13,,,,,,31475.0,,,0.3255813953488372,2.4924052253521123,17.333333333333332,15.666666666666668,5.0,2.5473448954049704,2.390407604210653,0.7843137254901962,3.63,1.0,False,,,,,0.3,24,0.3,0.3,0.0137,0.178,0.0,May,33.1,2002,24,67.3,Elite (FIP-<80),0.044,No confluence,False,,,,4,0,0.0,1,0.25,1.03,False,,,,Neutral,0.1938,True,,0.2788,,,,,74.0,209,False,Logan Henderson,MIL,17.3,RP,False,"CH,FC,FF,SL","CH,FC,FF,SL",,0.1301,,,93.2,,,65
657097,Jacob Webb,CHC,17.7,5.09,0.0,1.56,,-2.117,3.53,7.21,0.0,1.0,,0.296,0.046,0.158,,,,,,19274.0,,,0.32,4.741683962962964,17.666666666666668,2.0,0.0,1.5579831932773107,4.326909781278868,1.0,5.09,1.0,True,Park change (TEX->CHC) - career baseline less reliable,0.246,0.3604,0.0626,0.246,33,0.2509,0.2509,0.0205,0.472,0.0,May,262.0,1993,33,41.2,Elite (FIP-<80),3.677,No confluence,False,88.5,CH,,19,0,0.0,0,0.0,,False,,0.1,velo_gain +0.05 | rv_improve +0.05,Neutral,2.0855,True,,0.3164,0.2913,0.0251,,,0.12,160.0,False,Jacob Webb,CHC,17.7,RP,False,"CH,CU,FF,ST","CU,ST",,0.1582,0.2651,-0.1069,93.6,93.9,-0.3,
548384,Brooks Raley,NYM,17.7,3.06,,2.4,,3.126,0.66,-0.07,0.262,,,0.183,0.037,0.123,,,,,,10061.0,,,0.2619047619047619,3.125761250000001,17.666666666666668,,,,2.402381479392075,,3.06,0.95,False,,0.242,0.3058,0.029,0.242,38,0.2565,0.2437,-0.0393,0.341,0.0,May,255.2,1988,38,66.7,Elite (FIP-<80),-0.726,No confluence,False,,,,19,0,0.0,0,0.0,,False,,,,Neutral,0.3889,True,,0.322,0.291,0.031,,Age 35+ — monitor second half,6.0,97.0,False,Brooks Raley,NYM,17.7,RP,False,"CH,FC,SI,ST","CH,FC,SI,ST",,0.125,,,89.7,,,
650556,Bryan Abreu,HOU,14.7,5.52,0.0,5.06,,3.522,0.46,2.0,0.25,1.0,,0.295,0.064,0.119,,,,,,16609.0,,,0.3225806451612903,6.227650671052631,14.666666666666666,2.0,0.0,5.057983193277311,7.593204807007856,1.0,5.52,1.0,False,,0.2449,0.3771,0.0785,0.2449,29,0.2449,0.2449,0.0276,0.5,0.0,May,337.0,1997,29,,Unknown,1.538,No confluence,False,90.4,FF,,16,0,0.0,0,0.0,,False,,0.05,rv_improve +0.05,Neutral,0.2837,True,,0.2839,0.3129,-0.029,,,35.77,339,False,Bryan Abreu,HOU,14.7,RP,False,"FF,SL",,,0.1194,0.3228,-0.2034,95.0,97.2,-2.2,
641755,Tyler Kinley,ATL,18.7,4.82,,5.22,,3.434,-0.4,1.39,0.265,,,0.196,0.041,0.097,,,,,,18297.0,,,0.2653061224489796,3.433840731707316,18.666666666666668,,,,5.221451560254609,,4.82,1.0,True,Park change (COL->ATL) - career baseline less reliable,0.2795,0.3289,0.0706,0.2795,35,0.2851,0.2851,0.0319,0.34,0.0,May,339.1,1991,35,137.8,Poor (FIP->115),1.786,No confluence,False,86.3,SL,,21,0,0.0,0,0.0,,False,,-0.01,velo_drop -0.08 | new_pitch +0.07,Neutral,-0.235,True,,0.2975,0.2799,0.0176,,Age 35+ — monitor second half,3.0,158.0,False,Tyler Kinley,ATL,18.7,RP,False,"CU,FF,SL","CU,FF",,0.0982,0.1278,-0.0296,94.6,95.45,-0.85,
664141,Jt Brubaker,SF,17.7,3.57,1.29,2.2,,5.585,1.37,-2.01,0.333,0.889,0.0,0.192,0.03,0.094,,,,,,17578.0,,,0.3396226415094339,5.495533265822784,17.666666666666668,7.0,1.0,2.200840336134453,4.043890913354339,0.8888888888888888,3.57,0.91,True,Park change (NYY->SF) - career baseline less reliable,0.3114,0.419,0.0736,0.3114,33,0.3176,0.289,-0.0153,0.37,0.0,May,354.2,1993,33,63.8,Elite (FIP-<80),-3.385,No confluence,False,,,,14,0,0.0,0,0.0,1.73,False,,,,Neutral,0.8248,True,,0.2758,0.2984,-0.0226,,,0.05,321.0,False,Jt Brubaker,SF,17.7,RP,False,"CH,CU,FF,SI,SL","CH,CU,FF,SI,SL",,0.0939,,,93.8,,,
660853,Enyel De los santos,HOU,17.7,3.06,4.5,9.06,,-0.221,-6.0,3.28,0.2,1.0,0.333,0.216,0.02,0.151,,,,,,18403.0,,,0.3148148148148148,2.6071879199999994,17.666666666666668,2.0,1.0,9.05798319327731,2.6287965737316976,1.0,3.06,1.0,False,,0.2821,0.3999,0.0985,0.2821,31,0.2821,0.2821,0.0135,0.327,0.0,May,322.0,1995,31,239.1,Poor (FIP->115),9.281,No confluence,False,100.7,FF,,17,0,0.0,0,0.0,,False,,-0.03,velo_drop -0.08 | rv_improve +0.05,Neutral,-3.6089,True,,0.2968,0.3263,-0.0295,,,6.0,366,False,Enyel De los santos,HOU,17.7,RP,False,"CH,FF,SL",CH,,0.1519,0.2245,-0.0726,94.8,95.65,-0.85,
622554,Seranthony Domínguez,CWS,17.7,5.6,,5.46,,5.579,0.14,0.02,0.2,,,0.179,0.053,0.103,,,,,,19249.0,,,0.2,5.579428428571427,17.666666666666668,,,,5.45898525297698,,5.6,1.0,False,,0.2657,0.3609,0.0896,0.2657,32,0.2657,0.2657,-0.0445,0.409,0.0,May,313.0,1994,32,144.1,Poor (FIP->115),-0.119,No confluence,False,99.3,FF,,19,0,0.0,0,0.0,,False,,0.07,new_pitch +0.07,Neutral,0.063,True,,0.2862,0.2824,0.0038,,,70.0,207,False,Seranthony Domínguez,CWS,17.7,RP,False,"CU,FF,FS,SI,ST","CU,FS,SI,ST",,0.1038,0.2793,-0.1755,97.3,97.65,-0.35,18
623437,Justin Topa,MIN,17.7,6.62,,6.14,,5.587,0.48,1.03,0.351,,,0.257,0.053,0.05,,,,,,15145.0,,,0.3508771929824561,5.5873837073170725,17.666666666666668,,,,6.138230535995849,,6.62,1.0,False,,0.3104,0.4037,0.0426,0.3104,35,0.3166,0.3166,0.0496,0.574,0.0,May,158.1,1991,35,162.1,Poor (FIP->115),0.553,No confluence,False,104.3,SI,,21,0,0.0,0,0.0,,False,,0.0,,Neutral,0.3056,True,,0.2334,0.3082,-0.0748,,Age 35+ — monitor second half,0.18,198.0,False,Justin Topa,MIN,17.7,RP,False,"CH,FC,SI,ST","CH,FC,ST",,0.0505,0.0985,-0.048,93.4,94.6,-1.2,
669622,Anthony Bender,MIA,17.7,5.09,0.0,2.06,,2.24,3.03,2.85,0.0,,0.0,0.241,0.024,0.06,,,,,,19742.0,,,0.2444444444444444,2.3188190135135125,17.666666666666668,2.0,0.0,2.0579831932773107,2.402381479392075,,5.09,0.95,False,,0.2658,0.4141,0.0653,0.2658,31,0.2658,0.2525,-0.0231,0.489,0.0,May,190.2,1995,31,57.2,Elite (FIP-<80),-0.18,No confluence,False,,,,19,0,0.0,0,0.0,,False,,,,Neutral,1.7743,True,,0.3345,0.3134,0.0211,,,1.0,131.0,False,Anthony Bender,MIA,17.7,RP,False,"CH,FF,SI,SL,ST","CH,FF,SI,SL,ST",,0.0605,,,96.4,,,
518585,Fernando Cruz,NYY,17.7,4.08,,3.87,,3.395,0.21,0.68,0.308,,,0.178,0.041,0.18,,,,,,7048.0,,,0.3076923076923077,3.395101645569621,17.666666666666668,,,,3.8740795925996223,,4.08,1.0,False,,0.2528,0.4098,0.0913,0.2528,36,0.2629,0.2629,0.0009,0.39,0.0,May,202.2,1990,36,102.1,Average (95-105),0.475,No confluence,False,90.3,FS,,21,0,0.0,0,0.0,,False,,0.05,rv_improve +0.05,Neutral,0.133,True,,0.3565,0.3365,0.02,,Age 35+ — monitor second half,2.75,65.0,False,Fernando Cruz,NYY,17.7,RP,False,"FF,FS,SI,SL","FF,SI,SL",,0.1798,0.1559,0.0239,93.0,94.5,-1.5,
677053,Andrew Nardi,MIA,17.7,5.6,,4.21,,5.014,1.39,0.59,0.311,,,0.274,0.053,0.124,,,,,,25942.0,,,0.3111111111111111,5.0142715,17.666666666666668,,,,4.213702234109056,,5.6,0.95,False,,0.2913,0.3112,0.082,0.2913,28,0.2913,0.2767,-0.0232,0.438,0.0,May,129.0,1998,28,117.0,Poor (FIP->115),-0.804,No confluence,False,,,,20,0,0.0,0,0.0,,False,,,,Neutral,0.8333,True,,0.3062,0.2694,0.0368,,,0.07,138.0,False,Andrew Nardi,MIA,17.7,RP,False,"CH,FF,SL,ST","CH,FF,SL,ST",,0.1238,,,94.6,,,
